method,sequence,run_id,frame_id,dynamic_map_points,suppressed_map_points,observed_unique_map_points,effective_dynamic_map_points,evidence_suppressed_map_points
Temporal,fr3_walking_halfsphere,run_01,127,0,0,1160,113,113
Temporal,fr3_walking_halfsphere,run_01,128,0,0,1157,129,129
Temporal,fr3_walking_halfsphere,run_01,129,0,0,1127,97,97
Temporal,fr3_walking_halfsphere,run_01,130,0,0,1142,75,75
Temporal,fr3_walking_halfsphere,run_01,131,0,0,1153,70,70
Temporal,fr3_walking_halfsphere,run_01,132,0,0,1120,61,61
Temporal,fr3_walking_halfsphere,run_01,133,0,0,1088,59,59
Temporal,fr3_walking_halfsphere,run_01,134,0,0,1121,55,55
Temporal,fr3_walking_halfsphere,run_01,135,0,0,1135,45,45
Temporal,fr3_walking_halfsphere,run_01,136,0,0,1093,37,37
Temporal,fr3_walking_halfsphere,run_01,137,0,0,1075,37,37
Temporal,fr3_walking_halfsphere,run_01,138,0,0,1068,33,33
Temporal,fr3_walking_halfsphere,run_01,139,0,0,1076,32,32
Temporal,fr3_walking_halfsphere,run_01,140,0,0,1053,29,29
Temporal,fr3_walking_halfsphere,run_01,141,0,0,1024,27,27
Temporal,fr3_walking_halfsphere,run_01,142,0,0,1015,19,19
Temporal,fr3_walking_halfsphere,run_01,143,0,0,1032,17,17
Temporal,fr3_walking_halfsphere,run_01,144,0,0,1006,13,13
Temporal,fr3_walking_halfsphere,run_01,145,0,0,1015,7,7
Temporal,fr3_walking_halfsphere,run_01,146,0,0,1022,5,5
Temporal,fr3_walking_halfsphere,run_01,147,0,0,988,2,2
Temporal,fr3_walking_halfsphere,run_01,148,0,0,884,0,0
Temporal,fr3_walking_halfsphere,run_01,149,0,0,1001,0,0
Temporal,fr3_walking_halfsphere,run_01,150,0,0,1008,0,0
Temporal,fr3_walking_halfsphere,run_01,151,0,0,1015,0,0
Temporal,fr3_walking_halfsphere,run_01,152,0,0,1015,0,0
Temporal,fr3_walking_halfsphere,run_01,153,0,0,1004,0,0
Temporal,fr3_walking_halfsphere,run_01,154,0,0,1004,0,0
Temporal,fr3_walking_halfsphere,run_01,155,0,0,1010,0,0
Temporal,fr3_walking_halfsphere,run_01,156,0,0,1026,0,0
Temporal,fr3_walking_halfsphere,run_01,157,0,0,1013,0,0
Temporal,fr3_walking_halfsphere,run_01,158,0,0,981,0,0
Temporal,fr3_walking_halfsphere,run_01,159,0,0,994,22,22
Temporal,fr3_walking_halfsphere,run_01,160,0,0,1002,1,1
Temporal,fr3_walking_halfsphere,run_01,161,0,0,992,3,3
Temporal,fr3_walking_halfsphere,run_01,162,0,0,965,0,0
Temporal,fr3_walking_halfsphere,run_01,163,0,0,941,0,0
Temporal,fr3_walking_halfsphere,run_01,164,0,0,862,6,6
Temporal,fr3_walking_halfsphere,run_01,165,0,0,936,21,21
Temporal,fr3_walking_halfsphere,run_01,166,0,0,911,14,14
Temporal,fr3_walking_halfsphere,run_01,167,0,0,929,17,17
Temporal,fr3_walking_halfsphere,run_01,168,0,0,905,26,26
Temporal,fr3_walking_halfsphere,run_01,169,0,0,919,25,25
Temporal,fr3_walking_halfsphere,run_01,170,0,0,819,14,14
Temporal,fr3_walking_halfsphere,run_01,171,0,0,887,73,73
Temporal,fr3_walking_halfsphere,run_01,172,0,0,900,36,36
Temporal,fr3_walking_halfsphere,run_01,173,0,0,920,40,40
Temporal,fr3_walking_halfsphere,run_01,174,0,0,912,36,36
Temporal,fr3_walking_halfsphere,run_01,175,0,0,891,40,40
Temporal,fr3_walking_halfsphere,run_01,176,0,0,807,34,34
Temporal,fr3_walking_halfsphere,run_01,177,0,0,915,59,59
Temporal,fr3_walking_halfsphere,run_01,178,0,0,887,43,43
Temporal,fr3_walking_halfsphere,run_01,179,0,0,936,102,102
Temporal,fr3_walking_halfsphere,run_01,180,0,0,922,78,78
Temporal,fr3_walking_halfsphere,run_01,181,0,0,939,79,79
Temporal,fr3_walking_halfsphere,run_01,182,0,0,848,66,66
Temporal,fr3_walking_halfsphere,run_01,183,0,0,914,64,64
Temporal,fr3_walking_halfsphere,run_01,184,0,0,953,62,62
Temporal,fr3_walking_halfsphere,run_01,185,0,0,937,57,57
Temporal,fr3_walking_halfsphere,run_01,186,0,0,956,56,56
Temporal,fr3_walking_halfsphere,run_01,187,0,0,948,57,57
Temporal,fr3_walking_halfsphere,run_01,188,0,0,928,57,57
Temporal,fr3_walking_halfsphere,run_01,189,0,0,942,55,55
Temporal,fr3_walking_halfsphere,run_01,190,0,0,944,55,55
Temporal,fr3_walking_halfsphere,run_01,191,0,0,846,52,52
Temporal,fr3_walking_halfsphere,run_01,192,0,0,930,50,50
Temporal,fr3_walking_halfsphere,run_01,193,0,0,939,52,52
Temporal,fr3_walking_halfsphere,run_01,194,0,0,952,43,43
Temporal,fr3_walking_halfsphere,run_01,195,0,0,941,39,39
Temporal,fr3_walking_halfsphere,run_01,196,0,0,944,36,36
Temporal,fr3_walking_halfsphere,run_01,197,0,0,900,22,22
Temporal,fr3_walking_halfsphere,run_01,198,0,0,957,14,14
Temporal,fr3_walking_halfsphere,run_01,199,0,0,975,11,11
Temporal,fr3_walking_halfsphere,run_01,200,0,0,991,11,11
Temporal,fr3_walking_halfsphere,run_01,201,0,0,997,10,10
Temporal,fr3_walking_halfsphere,run_01,202,0,0,985,10,10
Temporal,fr3_walking_halfsphere,run_01,203,0,0,1009,10,10
Temporal,fr3_walking_halfsphere,run_01,204,0,0,992,9,9
Temporal,fr3_walking_halfsphere,run_01,205,0,0,993,7,7
Temporal,fr3_walking_halfsphere,run_01,206,0,0,1004,7,7
Temporal,fr3_walking_halfsphere,run_01,207,0,0,1004,6,6
Temporal,fr3_walking_halfsphere,run_01,208,0,0,916,18,18
Temporal,fr3_walking_halfsphere,run_01,209,0,0,1040,9,9
Temporal,fr3_walking_halfsphere,run_01,210,0,0,1080,8,8
Temporal,fr3_walking_halfsphere,run_01,211,0,0,1109,7,7
Temporal,fr3_walking_halfsphere,run_01,212,0,0,1151,7,7
Temporal,fr3_walking_halfsphere,run_01,213,0,0,1210,7,7
Temporal,fr3_walking_halfsphere,run_01,214,0,0,1047,1,1
Temporal,fr3_walking_halfsphere,run_01,215,0,0,1424,0,0
Temporal,fr3_walking_halfsphere,run_01,216,0,0,1641,0,0
Temporal,fr3_walking_halfsphere,run_01,217,0,0,1628,0,0
Temporal,fr3_walking_halfsphere,run_01,218,0,0,1381,162,162
Temporal,fr3_walking_halfsphere,run_01,219,0,0,1583,182,182
Temporal,fr3_walking_halfsphere,run_01,220,0,0,464,49,49
Temporal,fr3_walking_halfsphere,run_01,247,0,0,138,0,0
Temporal,fr3_walking_halfsphere,run_01,298,0,0,450,157,157
Temporal,fr3_walking_halfsphere,run_01,303,0,3,1435,237,237
Temporal,fr3_walking_halfsphere,run_01,304,0,1,1424,234,234
Temporal,fr3_walking_halfsphere,run_01,305,0,0,1685,241,241
Temporal,fr3_walking_halfsphere,run_01,306,0,0,1739,238,238
Temporal,fr3_walking_halfsphere,run_01,307,0,0,1718,202,202
Temporal,fr3_walking_halfsphere,run_01,308,0,0,1706,206,206
Temporal,fr3_walking_halfsphere,run_01,309,0,0,1767,245,245
Temporal,fr3_walking_halfsphere,run_01,310,0,0,1785,265,265
Temporal,fr3_walking_halfsphere,run_01,311,0,0,1777,290,290
Temporal,fr3_walking_halfsphere,run_01,312,0,0,1769,280,280
Temporal,fr3_walking_halfsphere,run_01,313,0,0,1821,322,322
Temporal,fr3_walking_halfsphere,run_01,314,0,0,1796,325,325
Temporal,fr3_walking_halfsphere,run_01,315,0,0,1858,349,349
Temporal,fr3_walking_halfsphere,run_01,316,0,0,1828,332,332
Temporal,fr3_walking_halfsphere,run_01,317,0,0,1819,357,357
Temporal,fr3_walking_halfsphere,run_01,318,0,0,1796,319,319
Temporal,fr3_walking_halfsphere,run_01,319,0,0,1790,310,310
Temporal,fr3_walking_halfsphere,run_01,320,0,0,1860,307,307
Temporal,fr3_walking_halfsphere,run_01,321,0,0,1872,275,275
Temporal,fr3_walking_halfsphere,run_01,322,0,0,1887,274,274
Temporal,fr3_walking_halfsphere,run_01,323,0,0,1828,271,271
Temporal,fr3_walking_halfsphere,run_01,324,0,0,1846,263,263
Temporal,fr3_walking_halfsphere,run_01,325,0,0,1888,264,264
Temporal,fr3_walking_halfsphere,run_01,326,0,0,1853,246,246
Temporal,fr3_walking_halfsphere,run_01,327,0,0,1857,225,225
Temporal,fr3_walking_halfsphere,run_01,328,0,0,1885,217,217
Temporal,fr3_walking_halfsphere,run_01,329,0,0,1895,210,210
Temporal,fr3_walking_halfsphere,run_01,330,0,0,1889,202,202
Temporal,fr3_walking_halfsphere,run_01,331,0,0,1909,192,192
Temporal,fr3_walking_halfsphere,run_01,332,0,0,1893,185,185
Temporal,fr3_walking_halfsphere,run_01,333,0,0,1912,158,158
Temporal,fr3_walking_halfsphere,run_01,334,0,0,1948,147,147
Temporal,fr3_walking_halfsphere,run_01,335,0,0,1925,134,134
Temporal,fr3_walking_halfsphere,run_01,336,0,0,1944,134,134
Temporal,fr3_walking_halfsphere,run_01,337,0,0,1950,133,133
Temporal,fr3_walking_halfsphere,run_01,338,0,0,1928,139,139
Temporal,fr3_walking_halfsphere,run_01,339,0,0,1924,131,131
Temporal,fr3_walking_halfsphere,run_01,340,0,0,1244,94,94
Temporal,fr3_walking_halfsphere,run_01,341,0,0,1411,95,95
Temporal,fr3_walking_halfsphere,run_01,342,0,0,1462,142,142
Temporal,fr3_walking_halfsphere,run_01,343,0,0,1432,121,121
Temporal,fr3_walking_halfsphere,run_01,344,0,0,1480,182,182
Temporal,fr3_walking_halfsphere,run_01,345,0,0,1429,152,152
Temporal,fr3_walking_halfsphere,run_01,346,0,0,1452,145,145
Temporal,fr3_walking_halfsphere,run_01,347,0,0,1499,194,194
Temporal,fr3_walking_halfsphere,run_01,348,0,0,1484,154,154
Temporal,fr3_walking_halfsphere,run_01,349,0,0,1479,150,150
Temporal,fr3_walking_halfsphere,run_01,350,0,0,1514,160,160
Temporal,fr3_walking_halfsphere,run_01,351,0,0,1525,147,147
Temporal,fr3_walking_halfsphere,run_01,352,0,0,1551,150,150
Temporal,fr3_walking_halfsphere,run_01,353,0,0,1559,154,154
Temporal,fr3_walking_halfsphere,run_01,354,0,0,1547,151,151
Temporal,fr3_walking_halfsphere,run_01,355,0,0,1571,150,150
Temporal,fr3_walking_halfsphere,run_01,356,0,0,1573,152,152
Temporal,fr3_walking_halfsphere,run_01,357,0,0,1585,149,149
Temporal,fr3_walking_halfsphere,run_01,358,0,0,1581,150,150
Temporal,fr3_walking_halfsphere,run_01,359,0,0,1582,140,140
Temporal,fr3_walking_halfsphere,run_01,360,0,0,1572,136,136
Temporal,fr3_walking_halfsphere,run_01,361,0,0,1597,121,121
Temporal,fr3_walking_halfsphere,run_01,362,0,0,1586,114,114
Temporal,fr3_walking_halfsphere,run_01,363,0,0,1545,106,106
Temporal,fr3_walking_halfsphere,run_01,364,0,0,1567,82,82
Temporal,fr3_walking_halfsphere,run_01,365,0,0,1552,75,75
Temporal,fr3_walking_halfsphere,run_01,366,0,0,1557,68,68
Temporal,fr3_walking_halfsphere,run_01,367,0,0,1540,53,53
Temporal,fr3_walking_halfsphere,run_01,368,0,0,1542,43,43
Temporal,fr3_walking_halfsphere,run_01,369,0,0,1554,39,39
Temporal,fr3_walking_halfsphere,run_01,370,0,0,1532,45,45
Temporal,fr3_walking_halfsphere,run_01,371,0,0,1554,45,45
Temporal,fr3_walking_halfsphere,run_01,372,0,0,1554,45,45
Temporal,fr3_walking_halfsphere,run_01,373,0,0,1564,45,45
Temporal,fr3_walking_halfsphere,run_01,374,0,0,1552,45,45
Temporal,fr3_walking_halfsphere,run_01,375,0,0,1550,40,40
Temporal,fr3_walking_halfsphere,run_01,376,0,0,1576,35,35
Temporal,fr3_walking_halfsphere,run_01,377,0,0,1585,31,31
Temporal,fr3_walking_halfsphere,run_01,378,0,0,1564,22,22
Temporal,fr3_walking_halfsphere,run_01,379,0,0,1553,23,23
Temporal,fr3_walking_halfsphere,run_01,380,0,0,1565,22,22
Temporal,fr3_walking_halfsphere,run_01,381,0,0,1579,22,22
Temporal,fr3_walking_halfsphere,run_01,382,0,0,1557,21,21
Temporal,fr3_walking_halfsphere,run_01,383,0,0,1541,27,27
Temporal,fr3_walking_halfsphere,run_01,384,0,0,1529,19,19
Temporal,fr3_walking_halfsphere,run_01,385,0,0,1527,17,17
Temporal,fr3_walking_halfsphere,run_01,386,0,0,1565,15,15
Temporal,fr3_walking_halfsphere,run_01,387,0,0,1554,4,4
Temporal,fr3_walking_halfsphere,run_01,388,0,0,1557,3,3
Temporal,fr3_walking_halfsphere,run_01,389,0,0,1522,1,1
Temporal,fr3_walking_halfsphere,run_01,390,0,0,1533,0,0
Temporal,fr3_walking_halfsphere,run_01,391,0,0,1543,3,3
Temporal,fr3_walking_halfsphere,run_01,392,0,0,1568,3,3
Temporal,fr3_walking_halfsphere,run_01,393,0,0,1561,3,3
Temporal,fr3_walking_halfsphere,run_01,394,0,0,1519,0,0
Temporal,fr3_walking_halfsphere,run_01,395,0,0,1510,0,0
Temporal,fr3_walking_halfsphere,run_01,396,0,0,1241,0,0
Temporal,fr3_walking_halfsphere,run_01,397,0,0,1604,0,0
Temporal,fr3_walking_halfsphere,run_01,398,0,0,1618,0,0
Temporal,fr3_walking_halfsphere,run_01,399,0,0,1619,0,0
Temporal,fr3_walking_halfsphere,run_01,400,0,0,1562,0,0
Temporal,fr3_walking_halfsphere,run_01,401,0,0,1621,0,0
Temporal,fr3_walking_halfsphere,run_01,402,0,0,1673,0,0
Temporal,fr3_walking_halfsphere,run_01,403,0,0,1640,0,0
Temporal,fr3_walking_halfsphere,run_01,404,0,0,1622,0,0
Temporal,fr3_walking_halfsphere,run_01,405,0,0,1674,0,0
Temporal,fr3_walking_halfsphere,run_01,406,0,0,1711,0,0
Temporal,fr3_walking_halfsphere,run_01,407,0,0,1690,0,0
Temporal,fr3_walking_halfsphere,run_01,408,0,0,1719,0,0
Temporal,fr3_walking_halfsphere,run_01,409,0,0,1703,0,0
Temporal,fr3_walking_halfsphere,run_01,410,0,0,1724,0,0
Temporal,fr3_walking_halfsphere,run_01,411,0,0,1696,0,0
Temporal,fr3_walking_halfsphere,run_01,412,0,0,1735,0,0
Temporal,fr3_walking_halfsphere,run_01,413,0,0,1353,0,0
Temporal,fr3_walking_halfsphere,run_01,414,0,0,1790,0,0
Temporal,fr3_walking_halfsphere,run_01,415,0,0,1829,0,0
Temporal,fr3_walking_halfsphere,run_01,416,0,0,1826,0,0
Temporal,fr3_walking_halfsphere,run_01,417,0,0,1835,0,0
Temporal,fr3_walking_halfsphere,run_01,418,0,0,1432,0,0
Temporal,fr3_walking_halfsphere,run_01,419,0,0,1851,517,517
Temporal,fr3_walking_halfsphere,run_01,420,0,0,1540,324,324
Temporal,fr3_walking_halfsphere,run_01,421,0,0,1358,136,136
Temporal,fr3_walking_halfsphere,run_01,422,0,0,1619,160,160
Temporal,fr3_walking_halfsphere,run_01,423,0,0,1655,192,192
Temporal,fr3_walking_halfsphere,run_01,424,0,0,1681,216,216
Temporal,fr3_walking_halfsphere,run_01,425,0,0,1567,194,194
Temporal,fr3_walking_halfsphere,run_01,426,0,0,1409,180,180
Temporal,fr3_walking_halfsphere,run_01,427,0,0,1738,220,220
Temporal,fr3_walking_halfsphere,run_01,428,0,0,1608,217,217
Temporal,fr3_walking_halfsphere,run_01,429,0,0,1860,219,219
Temporal,fr3_walking_halfsphere,run_01,430,0,0,1642,156,156
Temporal,fr3_walking_halfsphere,run_01,431,0,0,1835,169,169
Temporal,fr3_walking_halfsphere,run_01,432,0,0,1625,249,249
Temporal,fr3_walking_halfsphere,run_01,433,0,0,1820,283,283
Temporal,fr3_walking_halfsphere,run_01,434,0,0,1871,474,474
Temporal,fr3_walking_halfsphere,run_01,435,0,0,2031,505,505
Temporal,fr3_walking_halfsphere,run_01,436,0,0,1899,501,501
Temporal,fr3_walking_halfsphere,run_01,437,0,0,2027,596,596
Temporal,fr3_walking_halfsphere,run_01,438,0,0,2020,544,544
Temporal,fr3_walking_halfsphere,run_01,439,0,0,2071,574,574
Temporal,fr3_walking_halfsphere,run_01,440,0,0,1636,459,459
Temporal,fr3_walking_halfsphere,run_01,441,0,0,1944,471,471
Temporal,fr3_walking_halfsphere,run_01,442,0,0,1743,398,398
Temporal,fr3_walking_halfsphere,run_01,443,0,0,2093,488,488
Temporal,fr3_walking_halfsphere,run_01,444,0,0,2073,500,500
Temporal,fr3_walking_halfsphere,run_01,445,0,0,1923,457,457
Temporal,fr3_walking_halfsphere,run_01,446,0,0,1907,674,674
Temporal,fr3_walking_halfsphere,run_01,447,0,0,1795,682,682
Temporal,fr3_walking_halfsphere,run_01,448,0,0,1771,759,759
Temporal,fr3_walking_halfsphere,run_01,449,0,0,1724,963,963
Temporal,fr3_walking_halfsphere,run_01,450,0,0,1727,919,919
Temporal,fr3_walking_halfsphere,run_01,451,0,0,1652,842,842
Temporal,fr3_walking_halfsphere,run_01,452,0,0,1641,849,849
Temporal,fr3_walking_halfsphere,run_01,453,0,0,1065,479,479
Temporal,fr3_walking_halfsphere,run_01,454,0,0,1204,485,485
Temporal,fr3_walking_halfsphere,run_01,455,0,0,1195,480,480
Temporal,fr3_walking_halfsphere,run_01,456,0,0,1216,458,458
Temporal,fr3_walking_halfsphere,run_01,457,0,0,1449,680,680
Temporal,fr3_walking_halfsphere,run_01,458,0,0,1492,678,678
Temporal,fr3_walking_halfsphere,run_01,459,0,0,1390,686,686
Temporal,fr3_walking_halfsphere,run_01,460,0,0,1049,320,320
Temporal,fr3_walking_halfsphere,run_01,461,0,0,1273,459,459
Temporal,fr3_walking_halfsphere,run_01,462,0,0,1270,447,447
Temporal,fr3_walking_halfsphere,run_01,463,0,0,1240,444,444
Temporal,fr3_walking_halfsphere,run_01,464,0,0,1476,579,579
Temporal,fr3_walking_halfsphere,run_01,465,0,0,1067,271,271
Temporal,fr3_walking_halfsphere,run_01,466,0,0,1096,265,265
Temporal,fr3_walking_halfsphere,run_01,467,0,0,1517,587,587
Temporal,fr3_walking_halfsphere,run_01,468,0,0,909,233,233
Temporal,fr3_walking_halfsphere,run_01,469,0,0,1066,235,235
Temporal,fr3_walking_halfsphere,run_01,470,0,0,1032,206,206
Temporal,fr3_walking_halfsphere,run_01,471,0,0,1070,211,211
Temporal,fr3_walking_halfsphere,run_01,472,0,0,1272,376,376
Temporal,fr3_walking_halfsphere,run_01,473,0,0,1495,535,535
Temporal,fr3_walking_halfsphere,run_01,474,0,0,1271,399,399
Temporal,fr3_walking_halfsphere,run_01,475,0,0,1150,533,533
Temporal,fr3_walking_halfsphere,run_01,476,0,0,1300,527,527
Temporal,fr3_walking_halfsphere,run_01,477,0,0,1135,376,376
Temporal,fr3_walking_halfsphere,run_01,478,0,0,1164,430,430
Temporal,fr3_walking_halfsphere,run_01,479,0,0,1189,466,466
Temporal,fr3_walking_halfsphere,run_01,480,0,0,1199,466,466
Temporal,fr3_walking_halfsphere,run_01,481,0,0,1501,644,644
Temporal,fr3_walking_halfsphere,run_01,482,0,0,1553,658,658
Temporal,fr3_walking_halfsphere,run_01,483,0,0,1569,651,651
Temporal,fr3_walking_halfsphere,run_01,484,0,0,1333,508,508
Temporal,fr3_walking_halfsphere,run_01,485,0,0,1376,505,505
Temporal,fr3_walking_halfsphere,run_01,486,0,0,1385,507,507
Temporal,fr3_walking_halfsphere,run_01,487,0,0,1408,508,508
Temporal,fr3_walking_halfsphere,run_01,488,0,0,1409,509,509
Temporal,fr3_walking_halfsphere,run_01,489,0,0,1408,502,502
Temporal,fr3_walking_halfsphere,run_01,490,0,0,1406,498,498
Temporal,fr3_walking_halfsphere,run_01,491,0,0,1344,574,574
Temporal,fr3_walking_halfsphere,run_01,492,0,0,1320,531,531
Temporal,fr3_walking_halfsphere,run_01,493,0,0,1371,516,516
Temporal,fr3_walking_halfsphere,run_01,494,0,0,1321,487,487
Temporal,fr3_walking_halfsphere,run_01,495,0,0,1326,475,475
Temporal,fr3_walking_halfsphere,run_01,496,0,0,1334,473,473
Temporal,fr3_walking_halfsphere,run_01,497,0,0,1051,362,362
Temporal,fr3_walking_halfsphere,run_01,498,0,0,1257,378,378
Temporal,fr3_walking_halfsphere,run_01,499,0,0,1291,386,386
Temporal,fr3_walking_halfsphere,run_01,500,0,0,1281,398,398
Temporal,fr3_walking_halfsphere,run_01,501,0,0,1261,399,399
Temporal,fr3_walking_halfsphere,run_01,502,0,0,1335,408,408
Temporal,fr3_walking_halfsphere,run_01,503,0,0,1308,410,410
Temporal,fr3_walking_halfsphere,run_01,504,0,0,1301,419,419
Temporal,fr3_walking_halfsphere,run_01,505,0,0,1272,465,465
Temporal,fr3_walking_halfsphere,run_01,506,0,0,1312,476,476
Temporal,fr3_walking_halfsphere,run_01,507,0,0,1350,473,473
Temporal,fr3_walking_halfsphere,run_01,508,0,0,1350,479,479
Temporal,fr3_walking_halfsphere,run_01,509,0,0,1299,517,517
Temporal,fr3_walking_halfsphere,run_01,510,0,0,1317,484,484
Temporal,fr3_walking_halfsphere,run_01,511,0,0,1381,509,509
Temporal,fr3_walking_halfsphere,run_01,512,0,0,1135,417,417
Temporal,fr3_walking_halfsphere,run_01,513,0,0,1350,422,422
Temporal,fr3_walking_halfsphere,run_01,514,0,0,1391,431,431
Temporal,fr3_walking_halfsphere,run_01,515,0,0,1409,427,427
Temporal,fr3_walking_halfsphere,run_01,516,0,0,1562,426,426
Temporal,fr3_walking_halfsphere,run_01,517,0,0,1322,450,450
Temporal,fr3_walking_halfsphere,run_01,518,0,0,1700,492,492
Temporal,fr3_walking_halfsphere,run_01,519,0,0,1545,435,435
Temporal,fr3_walking_halfsphere,run_01,520,0,0,1780,372,372
Temporal,fr3_walking_halfsphere,run_01,521,0,0,1669,295,295
Temporal,fr3_walking_halfsphere,run_01,522,0,0,1480,289,289
Temporal,fr3_walking_halfsphere,run_01,523,0,0,1729,247,247
Temporal,fr3_walking_halfsphere,run_01,524,0,0,1359,258,258
Temporal,fr3_walking_halfsphere,run_01,525,0,0,2042,304,304
Temporal,fr3_walking_halfsphere,run_01,526,0,0,1744,271,271
Temporal,fr3_walking_halfsphere,run_01,527,0,0,2090,281,281
Temporal,fr3_walking_halfsphere,run_01,528,0,0,1753,261,261
Temporal,fr3_walking_halfsphere,run_01,529,0,0,2112,498,498
Temporal,fr3_walking_halfsphere,run_01,530,0,0,1488,330,330
Temporal,fr3_walking_halfsphere,run_01,531,0,0,1619,385,385
Temporal,fr3_walking_halfsphere,run_01,532,0,0,1896,716,716
Temporal,fr3_walking_halfsphere,run_01,533,0,0,1533,675,675
Temporal,fr3_walking_halfsphere,run_01,534,0,0,1473,673,673
Temporal,fr3_walking_halfsphere,run_01,535,0,0,1456,706,706
Temporal,fr3_walking_halfsphere,run_01,536,0,0,1484,712,712
Temporal,fr3_walking_halfsphere,run_01,537,0,0,1630,914,914
Temporal,fr3_walking_halfsphere,run_01,538,0,0,1651,951,951
Temporal,fr3_walking_halfsphere,run_01,539,0,0,1166,580,580
Temporal,fr3_walking_halfsphere,run_01,541,0,0,110,0,0
Temporal,fr3_walking_halfsphere,run_01,542,0,0,107,1,1
Temporal,fr3_walking_halfsphere,run_01,543,0,0,110,7,7
Temporal,fr3_walking_halfsphere,run_01,544,0,0,137,16,16
Temporal,fr3_walking_halfsphere,run_01,547,0,0,136,22,22
Temporal,fr3_walking_halfsphere,run_02,1,0,0,291,46,46
Temporal,fr3_walking_halfsphere,run_02,2,0,0,433,38,38
Temporal,fr3_walking_halfsphere,run_02,3,0,0,353,2,2
Temporal,fr3_walking_halfsphere,run_02,4,0,0,467,56,56
Temporal,fr3_walking_halfsphere,run_02,5,0,0,375,92,92
Temporal,fr3_walking_halfsphere,run_02,6,0,0,430,128,128
Temporal,fr3_walking_halfsphere,run_02,7,0,0,378,84,84
Temporal,fr3_walking_halfsphere,run_02,8,0,0,376,45,45
Temporal,fr3_walking_halfsphere,run_02,9,0,0,479,50,50
Temporal,fr3_walking_halfsphere,run_02,10,0,0,593,79,79
Temporal,fr3_walking_halfsphere,run_02,11,0,0,515,148,148
Temporal,fr3_walking_halfsphere,run_02,12,0,0,541,111,111
Temporal,fr3_walking_halfsphere,run_02,13,0,0,704,269,269
Temporal,fr3_walking_halfsphere,run_02,14,0,0,565,224,224
Temporal,fr3_walking_halfsphere,run_02,15,0,0,524,161,161
Temporal,fr3_walking_halfsphere,run_02,16,0,0,496,136,136
Temporal,fr3_walking_halfsphere,run_02,17,0,0,502,210,210
Temporal,fr3_walking_halfsphere,run_02,18,0,0,520,220,220
Temporal,fr3_walking_halfsphere,run_02,19,0,0,511,217,217
Temporal,fr3_walking_halfsphere,run_02,20,0,0,475,211,211
Temporal,fr3_walking_halfsphere,run_02,21,0,0,515,209,209
Temporal,fr3_walking_halfsphere,run_02,22,0,0,494,217,217
Temporal,fr3_walking_halfsphere,run_02,23,0,0,543,236,236
Temporal,fr3_walking_halfsphere,run_02,24,0,0,549,253,253
Temporal,fr3_walking_halfsphere,run_02,25,0,0,540,326,326
Temporal,fr3_walking_halfsphere,run_02,26,0,0,577,393,393
Temporal,fr3_walking_halfsphere,run_02,27,0,0,520,335,335
Temporal,fr3_walking_halfsphere,run_02,28,0,0,520,307,307
Temporal,fr3_walking_halfsphere,run_02,29,0,0,562,335,335
Temporal,fr3_walking_halfsphere,run_02,30,0,0,568,387,387
Temporal,fr3_walking_halfsphere,run_02,31,0,0,549,362,362
Temporal,fr3_walking_halfsphere,run_02,32,0,0,594,362,362
Temporal,fr3_walking_halfsphere,run_02,33,0,0,612,371,371
Temporal,fr3_walking_halfsphere,run_02,34,0,0,573,361,361
Temporal,fr3_walking_halfsphere,run_02,35,0,0,620,363,363
Temporal,fr3_walking_halfsphere,run_02,36,0,0,622,367,367
Temporal,fr3_walking_halfsphere,run_02,37,0,0,617,377,377
Temporal,fr3_walking_halfsphere,run_02,38,0,0,574,380,380
Temporal,fr3_walking_halfsphere,run_02,39,0,0,628,392,392
Temporal,fr3_walking_halfsphere,run_02,40,0,0,628,387,387
Temporal,fr3_walking_halfsphere,run_02,41,0,0,621,376,376
Temporal,fr3_walking_halfsphere,run_02,42,0,0,668,379,379
Temporal,fr3_walking_halfsphere,run_02,43,0,0,675,375,375
Temporal,fr3_walking_halfsphere,run_02,44,0,0,667,374,374
Temporal,fr3_walking_halfsphere,run_02,45,0,0,619,339,339
Temporal,fr3_walking_halfsphere,run_02,46,0,0,677,332,332
Temporal,fr3_walking_halfsphere,run_02,47,0,0,701,333,333
Temporal,fr3_walking_halfsphere,run_02,48,0,0,681,330,330
Temporal,fr3_walking_halfsphere,run_02,49,0,0,697,328,328
Temporal,fr3_walking_halfsphere,run_02,50,0,0,750,324,324
Temporal,fr3_walking_halfsphere,run_02,51,0,0,743,331,331
Temporal,fr3_walking_halfsphere,run_02,52,0,0,724,355,355
Temporal,fr3_walking_halfsphere,run_02,53,0,0,722,357,357
Temporal,fr3_walking_halfsphere,run_02,54,0,0,735,371,371
Temporal,fr3_walking_halfsphere,run_02,55,0,0,740,389,389
Temporal,fr3_walking_halfsphere,run_02,56,0,0,776,379,379
Temporal,fr3_walking_halfsphere,run_02,57,0,0,727,383,383
Temporal,fr3_walking_halfsphere,run_02,58,0,0,718,378,378
Temporal,fr3_walking_halfsphere,run_02,59,0,0,708,356,356
Temporal,fr3_walking_halfsphere,run_02,60,0,0,705,316,316
Temporal,fr3_walking_halfsphere,run_02,61,0,0,666,313,313
Temporal,fr3_walking_halfsphere,run_02,62,0,0,642,285,285
Temporal,fr3_walking_halfsphere,run_02,63,0,0,608,261,261
